player_id,theta
17230,0.46628
17283,0.002665
17284,-0.452118
17296,0.078876
17302,-0.599944
17326,0.389203
17342,0.308517
17380,0.211982
17381,-0.480393
17409,0.339705
17419,-0.008162
17422,-4.735282
17423,-0.791323
17433,-1.828681
17439,-0.085419
17488,-0.179613
17522,0.113423
17552,-0.20255
17557,-1.002987
17561,0.70823
17562,-0.599006
17566,-2.90983
17567,-0.447919
17581,-2.801604
17582,-0.530205
17607,0.108182
17610,-0.040522
17618,-0.15525
17668,-0.225454
17674,-0.394121
17682,0.182244
17686,0.343883
17697,-0.443462
17720,-0.649205
17727,-2.497796
17746,0.472582
17750,0.411397
17751,0.19767
17752,0.003233
17754,0.956841
17758,0.067555
17772,-0.483409
17780,0.12629
17794,-0.355688
17795,-0.374223
17807,0.135997
17811,-1.602431
17820,-3.060608
17822,-0.351602
17844,0.385039
17860,0.463223
17881,-0.66438
17883,-0.390744
17893,0.021981
17909,0.337273
17931,-0.436588
17932,-0.169991
17933,-0.274731
17938,-0.001643
17941,-0.068936
17948,-1.535167
17955,0.281092
17969,0.649711
17997,0.130275
18018,0.185912
18024,-0.344591
18029,-3.857735
18035,-0.274731
18036,1.005912
18037,-1.960245
18047,-0.175823
18059,-3.722974
18070,-0.539286
18095,0.000631
18112,-0.092472
18122,-0.971317
18132,0.792485
18160,-2.440607
18162,0.502834
18168,0.235452
18185,-0.884577
18189,0.059641
18194,-0.176567
18196,-0.738832
18200,-0.738832
18238,-0.917786
18252,0.081725
18267,-1.938683
18277,0.216011
18284,0.414677
18286,-1.96759
18295,-0.164509
18305,0.460237
18316,0.45459
18332,0.717999
18334,0.467537
18335,-0.001611
18347,-0.919564
18360,-0.790032
18447,-1.057643
18461,0.478378
18464,-0.300304
18469,-0.153933
18477,0.063234
18490,0.38652
18504,-0.688349
18507,-1.601131
18523,-4.64502
18540,0.432503
18544,-0.205032
18579,0.12449
18583,0.68104
18584,-0.411407
18600,-0.289913
18603,0.366168
18625,0.45246
18649,0.411333
18662,-0.070154
18673,-0.801767
18682,-0.74562
18683,-0.74562
18688,-1.058987
18705,-1.852154
18710,-0.182843
18712,0.109383
18726,-1.280526
18749,-0.969792
18760,-0.607362
18778,0.354493
18806,-0.265139
18809,-1.105358
18847,0.086634
18875,-3.232776
18878,-3.613306
18885,-0.483409
18891,0.175538
18906,0.174497
18919,-0.738832
18923,0.428506
18926,-0.796906
18938,-0.40677
18940,0.195845
18949,-0.003792
18985,0.356641
19025,0.315436
19027,0.329914
19056,0.229167
19060,1.667005
19068,-0.79159
19101,0.141029
19143,0.064545
19153,0.160545
19158,-0.036653
19162,-3.395123
19170,0.506368
19190,-0.013619
19205,-1.588596
19222,-1.013497
19231,0.3624
19239,0.023315
19271,-0.841001
19275,-0.230671
19287,0.276983
19303,-0.30732
19309,-3.787292
19327,-0.09547
19338,-0.347249
19411,0.336314
19423,0.018357
19428,0.411005
19429,0.017049
19446,-1.395764
19450,0.821012
19452,-0.034656
19468,0.314306
19498,-0.050043
19510,0.552096
19533,0.31639
19537,-1.839515
19541,0.533013
19551,-2.172155
19565,-0.02184
19568,0.196033
19585,0.360442
19599,-3.140619
19601,-2.2106
19616,-0.341342
19632,0.481804
19641,-1.23066
19646,0.309075
19666,-2.111044
19673,0.196175
19678,-1.631201
19699,0.463038
19700,-1.248355
19702,-6.755122
19711,0.302619
19720,-0.038155
19722,-0.654337
19724,-0.955646
19748,-0.114251
19749,-0.114251
19757,-0.177767
19798,-0.14204
19814,0.244632
19854,-1.722383
19857,-0.496041
19866,-0.689745
19875,0.416923
19890,-0.603864
19906,0.119836
19915,0.443177
19919,-1.419814
19936,-0.062831
19937,-1.650449
19949,0.11691
19980,-0.169131
19990,0.703906
19992,0.517389
20001,-0.187926
20005,-1.978895
20013,-1.167773
20025,0.52442
20039,-0.385705
20051,0.114835
20072,-0.269556
20076,-0.975139
20077,-0.107277
